"No.","URL","Detection","Registration","Host Country","Canadian Content","Risk","Type","Detected By","IP","Regulation","Canada Regulation","Payment Service","Google Analytics","Phone Number","Physical Location","Action"
"311","http://smartchartspartners.com","2024-12-13","2024-12-09","","","Critical","Investment","","35.214.79.187","","","","","","","Save                                 Edit                                 Close                             "">                                                                                                       partner smartchart today partner smartchart join best influencertradingreferralcr commun forex market could game-chang opportun perk like content creation fund fund trade account youll earn profit referr commiss worth check full detail smartchart smartchart smartchart revolutionari trade analysi tool combin normal chart built-in signal strategi month user gain access signal strategi smartchart offer simul trade account user keep profit withno drawdown limit ambiti goal look rival biggest platforClose"">"
"312","http://globalprofits.ltd","2024-12-13","2024-12-13","","","Critical","Investment","","185.151.30.190","","","","","","1st Floor, 82 Marchmont Street, Russell Square, London, United Kingdom, WC1N 1AG","Save                                 Edit                                 Close                             "">                                                                                                       invest cryptocurr journey crypto world start right easi way invest crypto take opportun system provid make good return cryptocurr littl globalprofits.ltd best place invest coin today globalprofits.ltd advanc invest platform base unit kingdom establish octob 2024. strictli trade mine lot invest asset paid advert forex also buy signal big exchang globalprofits.ltd vision build strong allianc everlast partnership investor also lead financi independ choos globalprofits.ltd globalprofits.ltd trade plClose"">"
"313","http://forexexpertsllc.com","2024-12-13","2024-12-09","","","Critical","Investment","","68.66.200.213","","","","","","","Save                                 Edit                                 Close                             "">                                                                                                       better way trade invest forex expert help million custom achiev financi goal help trade invest eas secur come first secur forex expert use highest level internet secur secur bit ssl secur encrypt ensur inform complet protect fraud two factor auth two-factor authent 2fa default onlin trade account secur protect unauthoris access imperson explor servic mission provid delight success trade experi power trade platform forex expert offer multipl platform option cover need type trader investor high leClose"">"
"314","http://miningcityhub.com","2024-12-13","2024-12-09","","","Critical","Investment","","157.173.216.76","licensedx"">Details","","","","","44 Felaw Street, Ipswich, Suffolk, United Kingdom, IP2 8SJ","Save                                 Edit                                 Close                             "">                                                                                                       miningcityhub.com effortless trade consist gain ai brillianc profession invest platform enabl steadi asset growth across agricultur oil ga gold mine forex crypto ai bot averag daili pnl deliv consist return strateg data-driven invest global trader advanc ai technolog cloud made easier trader investor access store vast amount financi data stat matter well-round profession approach grow wealth broker compani uk 250+ trade platform 30k user trade million trade volumn thing differ reliabl technolog Close"">"
"315","http://bluenetasset.net","2024-12-13","2024-12-09","","","Critical","Investment","","46.202.182.223","","","","","+19163068152","52 S. Belmont Street Lockport, NY 14094","Save                                 Edit                                 Close                             "">                                                                                                       bluenetasset.net start crypto journey matter experi level secur trust sophist bitcoin secur system never compromis next level manag intellig crypto expert analyst investor welcom bluenestassets.org high perform crypto invest platform order yield best possibl return compani highli trust assist ton individu crypto broker across globe safe invest earn crypto currenc strive maintain industri standard practic partner best crypto invest regul creat busi authent integr invest plan solo mine v1 hour hasClose"">"
"316","http://novaassets.net","2024-12-13","2024-12-09","","","Critical","Investment","","102.212.247.75","","","discoverx"">Details","","+9943453453","","Save                                 Edit                                 Close                             "">                                                                                                       refin invest trade tactic nova asset begin financi evolut nova asset groundbreak invest model gateway enhanc earn expans custom reach progress intellig invest opportun tailor savvi growth 90.00m+ user worldwid innov digit financ realm pioneer crypto journey expertis team blend tech wizard financi aficionado har power laravel bring seamless secur sophist trade platform 's set us apart matrix har power community-driven growth cryptocurr space matrix expand network refer earn contribut collectClose"">"
"317","http://lidinvestment.com","2024-12-13","2024-12-09","","","Critical","Investment","","145.223.77.224","registeredx"">Details","","","","+44890000123","33 Union Grove, Aberdeen, AB10 6SD","Save                                 Edit                                 Close                             "">                                                                                                       welcom lid invest inc lid invest safe fast reliabl effici invest system enabl growth financi standard achiev great goal 24/7 servic oil ga lid invest trade real estat oil ga combin decad busi ownership expertis strong busi foundat establish system strategi long-term growth real estat sever plan appli loan may appli loan plan submit valid inform trade reliabl huge number peopl trust us conduct safe secur servic market growth platform support type cryptocurr easi invest system care money safeti miClose"">"
"318","http://nexorfx.com","2024-12-13","2024-12-09","","","Critical","Investment","","172.67.216.210","","","","","+315689254197","","Save                                 Edit                                 Close                             "">                                                                                                       nexorfx isyour path tofinanci freedom success isth proof ofour commit toeveri investor trade withu trade part ofth world currenc pair cryptocurr pair global brand stock trendi up-to-d webterminalfor trader nodownload orsetup quick start toliv trade instant deposit trader 's room sleek user-friendli trader person offic keep track ofyour trade account transact deposit inon place tostart trade sign creat anaccount intrad room onth site open anaccount choos atrad account suit need start trade gClose"">"
"319","http://kcardinal-income.org","2024-12-13","2024-12-10","","","Critical","Investment","","78.46.40.242","registeredcertifiedx"">Details","","","","","","Save                                 Edit                                 Close                             "">                                                                                                       decenter ai blockchain numer featur make possibl custom system accord need cryptocurr without human interrupt keep overal major digit asset possess secur offlin base start financi journey today provid great opportun start earn reason return daili invest high profit margin earn trade kcardinal-income.org autom trade trade bot alway readi work zero fee enjoy zero fee transact trade invest kcardinal-income.org servic provid busi consult comprehens consult world class invest standard market strategiClose"">"
"320","http://stellarspins.bet","2024-12-13","2024-12-13","","","High","Investment","","104.21.15.206","registeredlicensedregulatedauthorizedrecognizedx"">Details","","paypalvisamastercarddiscoverx"">Details","","","","Save                                 Edit                                 Close                             "">                                                                                                       welcom bonu 10.000aud free spin stellar spin casino australia your search top-notch onlin casino experi tailor specif australian player look stellar spin excit platform bring thrill casino game right fingertip offer stellar select game unbeat bonus secur hassle-fre transactions.wheth 're season player start onlin casino journey stellar spin ensur user-friendli enjoy experi everyon sleek design intuit navig game top provid casino set deliv entertain big win stay us explor make stellar spin gClose"">"
"321","http://slotozal-funorbit.world","2024-12-13","2024-12-13","","","Critical","Investment","","104.21.12.23","recognizedx"">Details","","visamastercarddiscoverx"">Details","","","","Save                                 Edit                                 Close                             "">                                                                                                       help tip internet casino slotoz key element bonus slotoz casino becom hallmark trustworthi captiv casino experi provid gambler one-of-a-kind prospect win varieti attract reward found platform gain reput reliabl alli appreci conveni transpar premium support regular lotteri impress tournament continu connect mirror site make slotoz extrem user-friendli attract onlin game site market let delv top featur year experi slotoz internet casino success oper sinc year posit one experienc player digit casinClose"">"
"322","http://immediatev8-hiprex.com","2024-12-13","2024-12-09","","","Critical","Investment","","172.67.203.64","registeredlicensedauthorizedapprovedrecognizedx"">Details","","visamastercardamerican expressdiscoverx"">Details","","","","Save                                 Edit                                 Close                             "">                                                                                                       warn due extrem high media demand close registr dd/mm/yyyy hurri mm ss immedi v8 hiprex embark excit learn journeyyour ultim destin financi educ start financi journeyjourney today trade signal trade robot conduct workshop sign-up embark extraordinari educ journey join exclus vip group educ learn platform wit individu world leverag power digit learn achiev remark result immers enrich educ experi monthli basi dedic minut day learn innov platform except precis lead way trade applic advanc softwar sClose"">"
"323","http://kinetifx.com","2024-12-13","2024-12-09","","","Critical","Investment","","104.21.56.28","","","","","","3 Thomas More Square, London, E1W 1YN","Save                                 Edit                                 Close                             "">                                                                                                       account type kinetifx provid three differ account type design allow custom trade accord financi capabl futur goal trade knowledg welcom bonu welcom bonu new client refer friend bonu bonu time refer friend us trade market forex one half million trader trade activ platform access hour day five day week hundr currenc pair avail trade termin commod chose diversifi trade portfolio safest class financi instrument commod better keep eye news weather polit events- major influenc commod price share belieClose"">"
"324","http://cybro-token.click","2024-12-13","2024-12-13","","","Critical","Investment","","104.21.76.51","auditedx"">Details","","","","","","Save                                 Edit                                 Close                             "">                                                                                                       cybro ai-bas yield aggreg platform blast blockchain buy cybro token usd rais token list set decemb 14th claim cybro avail websit stake lockedcybro alreadi avail support 're build someth bigger impact new connect join network innov boost cybro yield earn weekli eth reward 1k+ balanc invest cybro invest cybro 're launch crypto invest platform secur vault offer high api new featur ad base feedback us cybrodapp isliv explor vault stabl growth option competit api cybro point select ideal vaClose"">"
"325","http://mydigitaloptions.com","2024-12-13","2024-12-09","","","High","Investment","","209.74.68.12","registeredlicensedregulatedx"">Details","","","","+16786478478","","Save                                 Edit                                 Close                             "">                                                                                                       unleash financi potenti elev wealth bitcoin trade recommend servic acquaint unlock financi reward comprehens referr program meticul design elev earn potenti valu investor activ engag process introduc new member commun particip unlock multifacet system unfold across three care craft level particip tier member met bespok reward tailor commit contribut stratifi approach ensur incent reson divers prefer engag level commun advoc servic investor play pivot role foster growth vital network concurr reapClose"">"
"326","http://globalforexdesk.com","2024-12-13","2024-12-09","","","Critical","Investment","","208.98.35.153","regulatedx"">Details","","","","","","Save                                 Edit                                 Close                             "">                                                                                                       login accur trade expert trader welcom globalforexdesk globalforexdesk bring accuraci elit technolog solut trader draw upon extens experi trade sphere proudli craft broker prioritis need requir trader globalforexdesk platform boast cutting-edg technolog user-friendli interfac ensur maximum stabil access valu trader commit place trader forefront prioriti forex pair indic commod trade wide varieti forex pair indic commod globalforexdesk power platform reliabl execut experi power advanc trade platfClose"">"
"327","http://goldencrowncasino70.com","2024-12-13","2024-12-09","","","Critical","Investment","","104.21.66.46","licensedx"">Details","","visamastercardstripex"">Details","","","","Save                                 Edit                                 Close                             "">                                                                                                       find great opportun golden crown casino golden crown casino offer array opportun player seek except onlin game experi wide select game entic bonus platform ensur new season player access thrill featur competit reward here closer look make golden crown casino standout choic divers game select golden crown casino boast robust librari game design cater variou player prefer whether 're fan high-stak tabl game immers slot skill-bas card game 'll find someth enjoy popular categori includ lucClose"">"
"328","http://official91club.com","2024-12-13","2024-12-09","","","Critical","Investment","","45.84.206.202","registeredx"">Details","","","","","","Save                                 Edit                                 Close                             "">                                                                                                       unlock exclus perk club login access premium featur today club login apk android go-to app member look enhanc experi access varieti exclus featur reward whether new return member app offer everyth need stay connect club make membership club game cluour trade work trade platform trade mechan benefit cluour trade rule limit make app special club login app provid user-friendli interfac make easi manag membership stay updat event explor new offer optim android devic ensur smooth perform seamless useClose"">"
"329","http://peakbulltrade.com","2024-12-13","2024-12-09","","","Critical","Investment","","195.35.39.70","","","discoverx"">Details","","","","Save                                 Edit                                 Close                             "">                                                                                                       get start today build futur forex trade invest discov power earn increas cryptocurr ecosystem 190+ 52m+ 99.99 work work forex essenti liquid market currenc pair react global news event econom polici currenc world vie trader corpor busi hedg fund well invest hous look trade volatil currenc fluctuat trader alon fast-pac forex environ peakbulltrad provid news analysi plu expert dedic account manag trader make inform decis time manner low spread leverag commiss add attract trade forex peakbulltrad sClose"">"
"330","http://vestelholdings.net","2024-12-12","2024-12-08","","","High","Investment","","194.36.184.182","registeredx"">Details","","","","","1 Waterside Drive, Langley, Berkshire, England, SL3 6EZ","Save                                 Edit                                 Close                             "">                                                                                                       one-click autopilot system bitcoin mine worldwid whale choos one-click autopilot system bitcoin mine worldwid whale choos free hashpow 200gh/ new member free bounti 0.35 referr commiss dont buy mine machin electr withdraw time instantli safe fast transact mechan multipl cryptocurr mine btc eth ltc doge trx bch compani achiev success custom establish vestelholdings.net uk-regist compani number 04771550. team member involv cryptocurr mine industri sinc establish cloud mine compani regist capit pouClose"">"
"331","http://marnerprotrades.com","2024-12-12","2024-12-08","","","Critical","Investment","","77.37.37.185","","","","","","","Save                                 Edit                                 Close                             "">                                                                                                       marnerprotrad secur easi wayto bitcoin min bitcoin investmenty trust download bitcoin wallet get pc mobil creat send receiv bitcoin add fund start invest add bitcoin youv creat exchang via credit card withdraw profit request withdraw receiv within 1day us flexibl cryptocurr invest compani marnerprotrad invest bci compani distinct invest compani offer investor access high-growth invest opportun bitcoin market servic implement best practic trade mine bitcoin oper offer flexibl invest plan compani Close"">"
"332","http://globaltradeedge.org","2024-12-12","2024-12-09","","","Critical","Investment","","109.199.114.125","registeredx"">Details","","","","","Western Australia, 6019","Save                                 Edit                                 Close                             "">                                                                                                       explor crypto multivers give adventur crypto system marketplac click choos globaltradeedg globaltradeedg australian base regist invest platform regular investor experienc team dedic develop trader analyst involv crypto forex trade make profit daili basi end invest period profit plan invest plan care formul gener maximum profit minimum invest fast transact transact instant time advanc secur secur protect cloudflar coupl state-of-the-art platform onlin servic avail 24/7 support servic custom suppoClose"">"
"333","http://optioncoinsignal.live","2024-12-12","2024-12-12","","","Critical","Investment","","195.35.38.1","registeredregulatedx"">Details","","visastripex"">Details","","","","Save                                 Edit                                 Close                             "">                                                                                                       run day day total investor total invest total withdrawn plan plan classic plan plan b standard plan plan c premium plan plan vip plan optioncoinsign card site own optioncoinsign ltd. regist compani cryptocurr invest solut give chanc new dynamilc develop ico project bring huge profit amaz short time join us choos one plan today ... trade servic profession trader portfolio manag return profit investor guarante regul secur exchang commiss offer optimum trade servic capabl deliv profit invest fund eClose"">"
"334","http://aquaoceaninvest.com","2024-12-12","2024-12-08","","","Critical","Investment","","198.187.29.208","regulatedapprovedx"">Details","","","","7372219342","737) 221-9342, 4101 Greenbriar Dr, Houston, TX 77098","Save                                 Edit                                 Close                             "">                                                                                                       new standardin crypto invest invest cryptocurr e-commod digit asset singl account top-notch crypto invest platform introduc new digit asset portfolio best perform cryptocurr invest earn digit asset fulli safe secur ir regul approv firm provid secur minimum deposit assur withdraw ddo protect rest assur trade person detail secur us everyday e-commod profit partnership investor becom partner receiv passiv incom invit user develop referr program return cryptocurr reliabl invest stabl project cryptocClose"">"
"335","http://uniquespinner.com","2024-12-12","2024-12-08","","","Critical","Investment","","198.54.116.95","registeredx"">Details","","","","","","Save                                 Edit                                 Close                             "">                                                                                                       welcom uniquespinn earn profit without compromis invest manag join peopl earn activ referr commiss everi deposit amount mission vision believ futur financ look differ look today offer qualifi investor opportun invest compani product build futur financ valu uniquespinn distinct invest platform offer investor opportun crypto markets.w emphas understand client requir aim aim util expertis creat platform non-min tech novic particip benefit crypto market invest qualiti circl program uniqu kind initi Close"">"
"336","http://cradle-bezaar.com","2024-12-12","2024-12-08","","","Critical","Investment","","23.162.56.108","registeredregulatedapprovedx"">Details","","discoverx"">Details","","","","Save                                 Edit                                 Close                             "">                                                                                                       happi build best busi help get success take busi new height help get success creat account sign account us get start easi simpl make deposit deposit invest plan choic make withdraw withdraw soon invest durat complet provid total financi solut cradle-bezaar asset manag compani group trader run trade gener profit buy sell cryptocurr well currenc foreign exchang market know forex solid invest plan keep invest safe smart invest grow compani solid good profit margin best servic cryptocurr trade bitcoClose"">"
"337","http://apex-primes.com","2024-12-12","2024-12-08","","","Critical","Investment","","135.181.226.231","registeredapprovedx"">Details","","visadiscoverx"">Details","","","14 John Dalton St, Manchester M2 6JR, United Kingdom","Save                                 Edit                                 Close                             "">                                                                                                       grow financ world-class compani top crypto asset manag compani make easi anyon anywher invest us defi miner apex-prim global invest platform bring togeth investor real estat bitcoin invest school project invest gold stock incorpor compani name apex-prim inc. care monitor sought-aft sector invest industri busi develop new technolog creat state-of-the-art softwar busi relat solv environment issues.w invest fund deposit member public invest domain develop mainten client 's compani 's selfClose"">"
"338","http://venturesprofit.net","2024-12-12","2024-12-08","","","Critical","Investment","","195.35.38.32","registeredregulatedx"">Details","","","","+18098522749","601 West Cordova Street Suite, Vancouver, BCV6B 1G1 Canada","Save                                 Edit                                 Close                             "">                                                                                                       venturesprofit.net found experienc trader extens trade experi success trade fall bear market well 2022. venturesprofit.net trader develop success trade strategi implement trade tool allow trade success time market venturesprofit.net venturesprofit.net trader trade variou cryptocurr exchang around world creat account open account simpli click signup button main page next page registr form need fill .. make deposit start grow capit need make deposit deposit section account .. withdraw earn take seClose"">"
"339","http://pipradariinvest.net","2024-12-12","2024-12-08","","","Critical","Investment","","147.135.91.251","registeredx"">Details","","","","","","Save                                 Edit                                 Close                             "">                                                                                                       crypto invest safe invest pipradari invest get lifetim incom invest profession crypto industri develop team uniqu robot trade manag oper without user intervent invest propos pipradari invest employe ensur everi investor compani earn money minimum invest daili deposit day vip plan daili deposit day royal plan daili deposit day gener commiss commiss charg pipradari invest platform work relat profit receiv investor compani commiss 0.5 receiv profit robot commiss show earn entir pipradari invest strClose"">"
"340","http://dynamicprofitsfx.com","2024-12-12","2024-12-08","","","High","Investment","","198.27.109.53","","","","","","","Save                                 Edit                                 Close                             "">                                                                                                       invest class dynamicprofitsfx invest cryptocurr open new opportun cryptocurr piec real estat dream realiti everyon investor join start earn collabor allianc dedic foster achiev make confid invest reap reward reliabl team found stabil secur expans alreadi account login us servic faq 's trust 3000+ investor focus foster growth strictli adher regulatori standard possess full licens conduct busi across europ america middl east asia investor choic receiv consist recognit client ensur secur invesClose"">"
"341","http://buildfreesyria.com","2024-12-12","2024-12-08","","","Critical","Investment","","46.30.215.130","","","","","","","Save                                 Edit                                 Close                             "">                                                                                                       buildfreesyria buildfreesyria rebuild syria togeth nation deserv hope join us restor live commun devast war mission statement decad syrian peopl endur unimagin suffer brutal war destroy citi displac million took live million innoc peopl despit devast spirit hope remain strong commit rebuild syria donat profit trust chariti work directli ground everi purchas make contribut rebuild home school live call action support make differ togeth rebuild vision empow syria cryptocurr financi freedom syrian Close"">"
"342","http://thenovavault.shop","2024-12-12","2024-12-09","","","Critical","Investment","","162.0.229.121","certifiedapprovedx"">Details","","","","+919534229534","Gujarat,Â 380015","Save                                 Edit                                 Close                             "">                                                                                                       fantafeat play beyond beat champion time earn reliev stress million+ registr crore+ win everyday 1000+ contest everyday play get acquaint applic take follow action play win lakh daili download applic regist mobil number pick forthcom match creat fantasi team join competit download applic download android io link given regist mobil number join fantafeat mobil number seamless hassle-freesignup pick forthcom match choos futur game choos creat fantasi team util sport knowledg creat fantasi team joinClose"">"
"343","http://peakoptionsignals.online","2024-12-12","2024-12-09","","","Critical","Investment","","77.37.37.254","controlledx"">Details","","","","","","Save                                 Edit                                 Close                             "">                                                                                                       professionalinvest invest servic tailoredto meet individu need manag growyour invest connect right broker whether experienc beginn connect right broker everyth peak option signal uk lead trade invest compani year industri experi read three simpl step startearn creat account make deposit earn get paid creat solut yourinvest need busi financ strategi devis implement busi strategi drive successfor entir busi divis technolog asset portfolio resourc alloc balanc optim mani compet asset initi achiev dClose"">"
"344","http://coldfloasyesos.world","2024-12-12","2024-12-12","","","Critical","Investment","","38.180.68.241","","","","","","395009 , Gujarat India","Save                                 Edit                                 Close                             "">                                                                                                       shabbir bhimani wan na invest right stock right price right time unusu billionair must read book investor entrepreneur stock cover saurabh mukherjea ambit capit book unusu billionair form coffe portfolio use analysi wan na invest right stock right price miss great invest opportun recent anymore.mi book help indian retail investor make right invest decis saurabh mukherjea ambit capit put togeth gem book unusu billionair amount research team done ambit capit creat build coffe portfolio awesom diviClose"">"
"345","http://osyesacoldbros.world","2024-12-12","2024-12-12","","","Critical","Investment","","45.136.196.156","registeredauthorizedapprovedrecognizedx"">Details","","","","01143500310","","Save                                 Edit                                 Close                             "">                                                                                                       mind-blow fact stock market cant miss stock market matter curios investor youd surpris know india popul invest share stock sharp contrast us popul invest equiti secur lack awar primari reason investor dont invest much stock share even today term indian stock exchang sound confus one interest thing didnt know stock market there specif stock exchang india bear name indian stock exchang repres total sebi-approv stock exchang countri recogn stock exchang india howev share trade activ take place nse Close"">"
"346","http://cumbertur.top","2024-12-12","2024-12-09","","","Critical","Investment","","154.198.247.81","registeredcertifiedx"">Details","","discoverx"">Details","","","","Save                                 Edit                                 Close                             "">                                                                                                       chat find next moonshot hour trade volum bulletin start cryptocurr journey today welcom global compani multipl function make ideal place buy sell digit asset manag asset spot trade 5x leverag credit card payment buy cryptocurr credit card partner safe storag client fund held dedic multi-signatur cold wallet 24/7 secur monitor dedic btc safeti reserv access anywher complet trade cryptocurr platform reason choos welcom maxim profit leverag 125x leverag superior spread increas leverag liquid risk jClose"">"
"347","http://sneium.net","2024-12-12","2024-12-08","","","Critical","Investment","","107.172.157.249","registeredx"">Details","","","","","","Save                                 Edit                                 Close                             "">                                                                                                       soneium pre-sal bonu token presal live what soneium ethereum layer go mainstream incub program user futur web3 soneium integr web3 technolog daili life creat internet creativ technolog converg imagin world digit interact impact real one soneium make realiti develop empow innov soneium offer essenti tool environ develop innov project scalabl secur fast cost effect develop soneium fuel tech econom revolut support sustain digit ecosystem person detail token sale token distribut token dynam launch pClose"">"
"348","http://rmgwolfpackcapital.tech","2024-12-12","2024-12-09","","","Critical","Investment","","66.29.148.81","","","visadiscoverx"">Details","","+971554122561","","Save                                 Edit                                 Close                             "">                                                                                                       vision meet capit profit welcom rmg wolfpack capit innov expertis integr defin financi futur challeng tradit approach dare expect wealth your readi go beyond ordinari invest strategi claim place financi movement put first youv come right place 1000+ user worldwid rmg wolfpack capit redefin financi excel rmg wolfpack capit emerg visionari leadership mr. rafael gale season market maker except ventur capitalist driven mission challeng complac financi servic landscap mr. gale envis firm priorit adapClose"">"
"349","http://ethkipu.foundation","2024-12-12","2024-12-09","","","Critical","Investment","","198.49.23.144","authorizedx"">Details","","","","","","Save                                 Edit                                 Close                             "">                                                                                                       connect present futur ethereum eth kipu nonprofit foundat weav bond strengthen ethereum ecosystem educ cooper work area educ educ latin american commun ethereum ecosystem use sustain format access everyon kipu impact build relationship ethereum-align actor latin america identifi need opportun advoc sustain ecosystem kipu staker support local commun manag node time educ import decentr collabor eth latam event co-creat latin american commun gather come togeth share knowledg updat experi ethereum fClose"">"
"350","http://nexustrdpro.com","2024-12-12","2024-12-08","","","Critical","Investment","","185.151.30.223","registeredx"">Details","","","","","55 Blandford Street, London, England, W1U 7HW","Save                                 Edit                                 Close                             "">                                                                                                       menu invest futur stabl platform achiev rapid financi gain cutting-edg ai autom trade technolog goal provid investor profit ai autom trade system reliabl effici trade system allow high incom auto trade minim anypossiblerisk work get start minut regist sign creat free nexu trade pro account verifi verifi ident valid id card increas withdraw limit deposit deposit fund secur popular option earn nexu trade pro invest fund start earn autom invest system start journey financi freedom us invest cryptocClose"">"
"351","http://tradingmentoruk.com","2024-12-12","2024-12-08","","","Critical","Investment","","35.204.150.5","","","","","","","Save                                 Edit                                 Close                             "">                                                                                                       trade mentor uk welcom provid train interest trade financi market train deliv hour give inform need grow trader whati assur train know trade point wo n't guess learn trader proven track record learn train design last week two-hour onlin meet week throughout week regular contact trade idea support answer question teach exactli work n't teach correct money manag teach strategi use daili everyth teach daili basi properli understand teach profession appli remov guesswork importantli teach Close"">"
